temp,quantity,pressure,weight,time,delay,energy
59,33,1.833651799,2.324030721,1.45528244,0.3,34
50,26,2.01858564,7.301658012,9.484118522,1.9,39
44,19,0.8437873074,7.97164503,6.465226026,0.1,70
31,5,1.871289173,6.511547113,9.579803455,1.8,39
40,10,0.816778518,5.390782188,7.704242089,2,44
36,12,0.8487884798,6.033319787,6.532530239,3.1,69
51,25,0.8123009422,3.380889498,5.009309816,0.9,44
64,40,1.867180663,3.715811918,4.482193398,0.1,32
47,22,0.8805029149,-2.210115538,0.1404746965,0.7,15
52,28,1.10220469,7.842177831,7.29673725,6.8,118
51,26,0.706913953,4.907794399,7.802316313,1.3,62
31,5,0.8958422833,7.556719894,10.31265739,2.2,82
39,14,1.184193349,5.935077497,2.16371378,3,54
30,6,4.68172123,3.821859954,5.086595362,2.1,48
27,1,1.120385553,-1.139743727,-0.3325010307,0.3,74
41,16,1.341190662,4.02135196,5.313273324,1,113
53,27,0.8569909126,5.189590136,4.470992587,1.7,81
54,27,1.720168642,3.999044044,6.00741876,1,43
28,4,0.7426822682,3.379943403,3.848026823,1.8,34
34,9,1.771198987,9.435756873,10.49652666,2.5,48
61,37,2.246975338,7.627331579,6.499053233,1.2,54
48,24,0.8888041628,3.142924165,5.692437216,1.4,75
36,11,2.486027036,10.63646631,10.83533048,2.8,72
56,31,1.164315389,6.422784952,7.136692543,0.9,39
24,-1,0.7813112458,6.295070455,7.371702001,0.2,75
64,38,1.139813205,6.559944891,6.003574559,2.8,79
26,2,1.029012818,5.852251535,8.878025318,6.33,205
33,8,1.888702365,6.451053469,7.096772253,0.1,65
64,39,1.517454611,7.322461467,6.102583173,0.2,122
39,15,1.891306404,6.828164935,5.227829873,0.8,82
54,30,1.182080303,9.631589067,9.342027418,0.2,21
32,6,1.012709743,5.840981222,3.532632523,2.1,50
62,37,1.784412217,6.639190965,6.070562985,2.8,39
27,2,1.234130545,5.645374843,6.84436877,1.9,101
53,28,2.00543118,6.513719205,7.030624783,0.6,41
51,25,1.669175846,4.834047996,4.693875318,0.3,132
25,-1,0.8886190011,5.754230812,5.405634814,2.4,43
44,20,1.237830505,6.411238848,6.842977534,4.9,131
31,5,1.107550858,5.474484399,3.734210441,0.4,11
57,32,1.082509091,8.135894781,7.267322148,0.3,21
25,-1,1.343185214,0.6751873159,2.969964942,2.3,109
30,6,1.090979972,9.381630346,8.378201325,4.33,141
40,14,0.96178363,7.33384392,5.196443295,0.1,81
63,38,0.7825000049,6.936849767,7.49132523,2.4,54
35,10,2.192753506,5.685596008,7.391549012,7.8,164
43,19,0.8578789671,2.401399907,3.42795532,0.3,28
27,2,3.736924674,7.170917502,5.620388864,2.6,68
44,14,1.339005882,6.709368667,6.304752555,2,44
49,23,0.793989664,5.629501178,7.917414217,1.4,61
61,36,1.207680505,7.761247844,7.764407892,1.3,35
60,34,0.89409815,4.996038573,7.819532094,0.3,54
59,34,2.876184381,5.693457565,5.791239875,0.1,14
28,3,0.8433337308,7.395448011,7.690081757,2.2,52
52,28,0.9194868912,6.585883243,5.891311798,0.3,101
28,2,1.647049843,6.499625516,7.588426873,7.2,149
34,8,1.573615457,4.779963886,3.340743468,0.8,35
60,34,1.264358718,7.523112117,7.446749193,0.3,21
39,15,1.549878384,4.429465372,7.641681844,1.9,118
30,5,2.000328637,8.866857576,4.208420104,2,38
49,25,1.152656038,8.561005458,7.50153017,0.2,24
43,18,0.8904226987,7.477213468,6.413660989,3.7,59
63,33,1.186068613,4.113108959,3.216553599,1.67,41
28,3,0.9160913887,0.4738213437,3.771816935,0.8,85
51,27,0.7683424214,10.41104411,8.617891018,1,12
33,7,1.055894668,3.767110577,4.405367078,0.6,32
55,29,1.948552267,4.570091967,4.691207031,0.8,79
53,28,1.151671984,6.500943997,7.628295508,3.6,175
34,8,2.507983723,7.78911009,7.045302309,0.9,28
34,9,1.850826331,7.604673192,8.082881829,0.1,41
40,14,1.826965043,1.488655991,1.270713655,2.1,70
49,25,3.234494506,2.901692807,1.12413142,6.5,161
35,9,1.710629947,1.660567138,3.126806712,2.2,53
39,15,5.00202877,10.03618554,10.96304072,3.4,128
55,28,1.849719132,4.926830716,2.91978311,1,50
29,5,0.8670982046,8.003421702,6.704860713,2,80
54,30,3.049550215,4.235295693,5.139169083,2.7,93
25,-1,1.317694179,6.46529364,5.749703427,0.3,48
52,28,2.491027103,4.783697037,5.233136707,6.8,149
46,19,1.392370831,8.852434867,7.740808702,2.5,49
57,33,0.9376329676,6.961934891,6.257773783,2.7,88
52,22,1.493398621,2.830443442,4.236478723,0.4,22
28,3,1.41096789,6.511111415,6.54984396,2.2,55
44,18,1.84867946,4.324292094,6.28827927,0.7,72
24,-1,2.061482425,6.868846545,5.258937183,1.7,38
40,16,1.051412599,11.38884307,13.47162727,3.4,114
34,4,0.9806126147,3.600086647,4.09508385,4,83
39,14,1.522402614,6.007951725,6.840108565,0.4,101
50,24,1.593778115,3.29183811,3.485894154,4.9,94
41,17,1.980014018,7.600444856,10.36131553,2.5,40
31,7,1.708049382,3.293049462,3.817495046,6,128
29,3,1.493368479,5.653612704,6.786757947,2.1,39
30,5,4.736533768,9.732796967,6.919198883,1,51
44,20,0.7544000853,6.072818365,4.946997713,2,79
33,7,1.046112736,6.604114239,5.120575819,2.2,48
50,26,2.66516479,5.670567799,5.143978652,0,85
42,18,0.7746294688,5.955263945,5.880911553,1.8,41
48,22,1.31555829,5.47052489,4.421692289,3.5,152
24,-2,1.914905114,6.754984837,6.789415092,7.2,125
56,31,1.652828232,5.617406842,4.75015367,0.2,11
28,4,1.935137082,11.53510872,10.42014214,2.5,103
56,30,0.7374070234,4.598503356,4.823746975,0.5,141
58,32,1.415622858,2.266849847,-0.8420213807,1.4,38
29,5,0.8746565131,5.521236071,6.301855032,0.6,135
63,38,1.416644006,6.095295035,5.313004309,0.5,28
28,3,3.620438614,3.747842481,4.236086525,2.2,70
57,31,1.336245558,5.546177912,4.73343624,0.2,41
34,8,0.7087245732,2.071448247,3.761611976,0.9,81
28,3,2.413936081,8.589798121,9.578076595,0.1,170
27,2,0.9749495752,3.909698617,2.75106409,1.7,55
37,11,1.057847843,5.935173296,3.667676982,1.5,24
52,28,1.356398842,4.906022796,3.660160923,1.8,81
49,23,0.9165311011,5.760346351,5.230405639,1.8,32
65,40,2.059610756,4.920848708,4.787761954,1.3,129
60,35,2.588182507,10.38089984,9.805106433,0.9,108
37,12,0.7720299503,4.395444022,4.399382734,8.6,180
63,37,0.9252912223,8.065819715,8.638886617,6.9,139
40,14,1.402575479,8.369613622,7.398791488,1.4,33
46,20,1.058129175,6.103424121,2.515865574,2.6,74
63,37,0.7199464526,5.89617011,7.33819666,0.7,42
57,27,1.505076814,5.568497896,5.950686421,3,73
33,8,1.045631221,6.442946629,4.927907773,2.9,115
41,17,0.8158152218,9.087250186,9.9777365,1.8,114
41,17,1.042660202,9.651926953,12.28054026,1.9,92
44,19,0.8959564311,3.569064032,3.665918928,0.3,34
33,6,1.154661445,3.664748245,5.793885704,1.67,54
52,28,3.767039601,4.558280254,5.418878241,1,64
30,6,0.934915434,0.7241406178,3.63381571,0.2,42
45,19,2.758109163,4.458855048,5.607858774,2.1,70
49,24,1.604746094,8.392992861,7.153568683,1.3,51
45,19,0.835775374,8.945185093,10.1189532,2.9,71
32,7,0.7538379157,10.36224666,9.849743726,1.3,35
45,18,2.738412186,2.976816814,5.177575488,1,40
57,32,3.398554508,7.454978003,6.307398421,2.7,165
61,31,1.3993844,8.074625836,4.365460271,1.5,18
57,31,1.254511773,5.8812138,7.612245465,1.4,32
60,35,0.7486856782,6.748522785,7.947897074,0.2,35
40,16,1.710176944,7.43310015,5.208507943,6.1,120
53,28,1.500199477,8.034718203,7.229570763,0.1,31
42,16,2.220429819,5.22994081,4.397553928,1.5,35
62,36,1.168972983,9.416517222,7.594552896,0.2,32
43,18,0.9034338948,4.183924587,1.495035766,3.7,85
35,10,1.666543206,11.35687846,8.149443163,7.8,139
50,24,2.348351292,5.365470174,8.091645197,0.3,103
45,21,1.677534797,9.089995133,10.87443959,1.4,152
52,27,1.032415372,6.559308507,5.743311747,2,33
35,9,2.287453796,3.386897328,1.909084964,2.2,84
58,33,1.254561483,4.46608982,5.196381437,1.7,61
62,38,2.235591744,4.508843226,4.481066997,2.2,64
50,25,1.656978642,8.435273815,9.946093464,1.3,34
25,-1,0.8913288686,4.111765422,6.237306654,2.1,82
47,22,2.119072841,9.014477713,7.322422801,5.1,122
28,4,1.056493223,8.490881592,5.979736069,1.5,58
34,9,1.673030031,5.305974152,4.879708924,2.8,92
49,23,1.692759644,7.564552455,5.466928254,2.4,78
54,29,3.274498282,4.190855257,1.70266465,4.2,129
50,25,1.31095731,6.262282091,7.227434835,0.7,13
37,11,1.749299053,6.008855506,5.545989222,2.8,81
38,8,1.196949799,9.308800248,8.053105044,0.67,23
52,26,0.8985028153,5.302232361,7.084361825,0.9,35
63,39,2.043785181,8.031436631,6.402801419,1.7,79
39,14,0.9548976714,2.265894237,3.84271423,3.3,165
63,38,0.941381645,5.803763786,5.482213453,2.8,52
65,41,1.302857518,4.387989218,3.388427796,2,185
46,20,3.954097462,4.733289797,2.370297354,2.2,49
54,30,2.964440903,5.679805443,5.952818094,1.8,64
54,24,1.192428649,4.085837057,1.858536876,2,61
52,26,1.627772075,7.949597847,7.871116019,2.4,112
63,39,0.7835003065,5.042951662,4.494654032,2,72
66,41,1.615435117,4.419771054,3.137066502,0.5,18
56,29,0.7471919059,5.180610395,1.658424953,2.5,41
23,-1,1.57458201,4.526396563,4.54508702,2.6,61
65,41,0.9183444684,3.84827099,7.055651273,3,105
51,27,4.378167094,8.749576683,5.159468281,0.2,23
34,10,1.398813286,6.23013862,9.522919059,0.5,22
49,23,1.14162837,7.663727738,6.247500446,2.1,59
29,2,1.197043984,5.786956371,5.245051673,2,33
47,23,1.601361567,6.441552247,7.577271867,0.9,11
46,21,1.009921492,6.606726113,6.130126037,2.8,204
52,27,0.805826473,7.927890156,6.005317291,1.8,61
55,31,1.668361876,4.763809453,5.262584247,1.8,103
61,36,1.893307031,5.993179778,4.165825613,1.5,51
34,9,0.7167165939,2.80852731,3.77906027,6,164
58,34,2.409956794,5.425369286,5.292443997,0.1,12
40,16,2.105088343,5.615624071,4.642328962,3.6,82
43,17,0.8971936432,5.731148949,5.433864799,2.4,164
35,8,0.9374875237,5.795962839,5.337819728,1.67,48
24,-1,0.8066934021,4.724088879,6.164386709,0.6,38
48,22,4.000309081,6.250762876,5.06754324,1.5,65
44,20,1.169606436,7.182727539,8.160237851,1.9,71
54,30,1.786951829,2.495645986,2.986681529,0.3,18
59,34,1.200535676,5.449658347,5.766107085,1.6,52
45,18,0.7908509898,6.19267124,8.00465986,2.5,48
26,2,1.56105976,9.394195285,8.163985254,1,30
40,15,0.9893410869,7.782418139,7.69524865,2.2,40
32,7,1.446411912,9.04959981,10.60841599,3.8,112
29,4,0.8237823666,5.437274676,5.40360618,1.9,115
51,27,2.086400942,5.329223841,3.735517258,1,63
42,17,1.100491506,1.455781113,2.380517558,3.7,85
64,38,0.8874269623,6.111257627,4.811451756,2.5,59
44,20,0.8190859532,4.247208615,4.821924597,0.8,68
37,11,1.048520925,8.0172177,9.655196456,1.8,84
44,19,0.8160611096,2.783995491,4.332729858,0.8,62
35,9,4.301632033,7.124354218,7.313099339,4,109
41,17,0.8467227202,5.745188536,3.435933708,7.6,141
56,32,0.9568876061,4.671124232,3.613679272,7.4,129
62,36,4.372005423,3.220741868,1.257630936,0.7,30
58,34,2.847755923,3.917493986,3.488356278,4.7,148
47,20,2.39638167,5.460076671,4.05348279,0.67,25
35,10,0.8948652849,6.518029483,4.777837455,1.3,21
29,4,2.828564638,9.555129172,9.22438424,2.2,72
43,17,1.040444792,0.3424740748,0.5853517447,0.9,59
62,37,1.387453518,5.432674103,6.641259397,1.8,83
41,16,2.054696893,3.50364716,5.731504046,0.3,10
34,9,0.747672963,7.173976084,6.937916469,0.6,84
50,23,4.023543829,8.403269767,7.151833648,2,98
47,23,1.967510212,6.524755743,6.6781817,1,32
29,5,0.962275578,6.384499579,7.50017157,0.4,31
59,34,1.038991117,5.821804284,7.322346757,0.5,94
56,31,1.0967192,7.666606997,7.362030509,0.2,21
61,35,1.055789039,-1.181879075,0.8568303338,4.4,110
58,32,1.02535786,8.843071803,7.75059895,2.2,38
49,24,1.86907749,10.41343106,8.896019804,1.4,39
45,21,2.671406602,6.335771353,4.983433271,1.2,132
50,24,2.618492563,3.168302665,3.528543509,2.6,61
64,38,0.7083817315,6.661822865,7.745204714,2,92
39,15,2.371479136,5.338283865,5.580714058,6.1,119
58,33,1.961135154,4.232347872,7.683947191,2.1,53
62,37,0.81349451,3.973903431,3.213666107,1.3,18
45,20,0.847175645,4.217725308,3.057657778,4.4,114
58,28,0.903452334,7.135916037,6.538441582,3,90
43,18,0.9490802039,5.591656054,5.792897764,7,140
28,3,0.7028837753,5.306771778,5.33160011,3.3,90
26,1,0.7911555013,7.876881243,5.083223108,1.9,85
49,24,1.364124739,5.954929774,5.571179455,1.2,80
66,42,2.370045901,5.062741499,7.049677129,1.1,53
33,7,2.969473612,8.508730743,10.25975709,2.2,49
61,35,3.454460166,8.973006117,8.176540139,3.3,152
64,37,0.8280015582,10.36444137,7.792470071,2.8,138
36,10,0.828534694,6.167455157,8.145085928,2.2,80
49,23,3.866378152,6.341080058,6.274696577,2.4,82
52,27,1.745155013,5.72527373,6.855240052,8.1,195
61,37,2.366167102,6.628806104,5.478994728,1.2,22
32,6,0.7085122773,4.365843712,4.063916622,2.5,81
61,37,0.9333639296,10.1469386,8.155004007,2.2,40
45,20,4.113239273,4.805634757,4.820784986,2.8,154
30,4,1.20658177,7.154325632,7.250142909,1.1,49
62,37,1.146688002,4.229638406,2.911449442,3.4,85
57,32,1.464723133,6.698705374,7.488478371,0.1,21
41,17,0.8670133258,5.036270083,3.568604936,1,14
58,34,1.745094064,4.728571564,7.05435381,1.6,60
29,5,1.07899363,6.402025823,7.745497957,4.33,138
53,28,1.215023884,7.290229611,9.994776586,1.3,98
64,39,0.9455000553,9.806479542,8.326510685,0.6,22
49,23,0.9307595551,5.968126942,5.53626741,1.2,49
38,14,1.44944142,2.647162488,3.513221654,1.9,102
56,30,4.543644307,3.884454934,1.832940473,0.7,45
56,31,1.290097049,3.771201839,4.714355989,1.3,82
52,28,2.302154075,7.854001713,9.925337888,1.8,81
64,39,0.9549325301,5.645421808,6.633579257,1.5,35
53,28,0.899552135,6.136407209,4.901138198,1.9,59
29,3,0.898747055,5.419199009,5.373758784,1.1,52
48,24,1.76099737,5.636050343,7.207206089,0.7,84
32,6,2.163652886,8.307328057,7.536161356,2.7,85
54,28,1.078625896,11.0860348,10.70737805,0.2,65
37,13,1.068086297,7.425403659,7.485870495,1.7,89
47,21,1.544497247,3.651025145,3.687598273,1.8,109
37,12,1.09715807,7.988083052,8.87347102,2.8,81
64,39,1.637847453,6.308585434,6.972076391,1.1,38
43,19,1.363169032,1.831180754,0.9069184676,1.7,72
33,6,1.491054586,8.035968133,7.448543693,2,78
26,2,2.0521846,6.636765695,7.161257217,6.9,172
42,18,0.9009298377,5.357016318,7.393521932,2.33,71
54,28,0.8881775356,3.326462896,6.242079197,4.1,165
41,16,2.706930154,1.833341987,2.628166363,3.9,120
55,29,1.424113414,5.86115859,3.364151936,0.2,39
65,39,1.576829395,7.031953929,5.733468267,0.7,23
50,26,5.586966555,9.128794717,7.400363691,4.6,135
55,31,1.565232422,5.86525726,4.869818556,0.2,12
62,36,2.617231034,9.301177489,9.141142642,0.7,92
53,28,3.716971908,5.956571546,6.027210649,6.4,192
32,7,3.435350186,9.758572563,10.10628472,0.8,42
56,32,2.045471304,5.546143654,5.975692165,3.7,158
54,30,0.9853178398,-0.6761552874,1.673609693,6,194
44,20,1.537674467,8.428786483,6.228052213,7.6,160
48,22,1.219302596,10.53193976,7.643166694,6.3,98
46,22,1.41899339,8.094866873,7.230558073,7.6,164
45,21,1.259680895,7.22574738,5.477055936,2.5,42
45,15,2.848496414,3.007480327,3.154116223,10,202
58,34,1.579769119,6.86141366,5.839004403,0.7,10
29,3,3.201363112,4.183198707,3.122094242,0.3,31
55,30,0.9662462289,5.588301683,6.917779425,0.9,58
55,29,0.7435993808,6.093295935,6.018684531,2.8,65
41,16,1.442480126,1.281622747,1.391956525,4,98
24,-2,0.7820574294,-0.4218550258,0.7482565652,2,150
54,29,1.629172383,8.824882659,7.349638254,2.3,44
57,32,2.523063291,6.584964782,8.564452287,0.2,15
30,6,3.86861272,7.190214164,7.537595183,2.5,82
42,17,1.881553346,4.572788948,3.593285348,0.5,61
29,2,0.7075766015,7.770416419,8.946090672,2,38
29,3,0.7101160755,7.876807662,7.590714022,2.1,39
31,7,0.9216697462,7.210967898,8.471416168,6,173
47,23,0.7730449438,9.727736081,9.400204164,0.2,8
36,12,1.386565308,5.792550183,5.586696146,2,51
52,27,1.002377845,5.759329482,5.041721338,1.8,62
54,28,2.323141704,5.223686608,5.356411221,0.7,34
55,29,1.211093704,8.576612811,5.93551889,5.9,132
53,27,1.158200752,5.633430007,8.311522043,1.5,44
52,27,2.936048503,5.215604454,3.101292896,8.1,162
64,39,0.9877728145,5.51427663,5.391564832,2.2,64
54,29,1.570328947,8.344340249,8.108953507,0.1,111
32,6,2.63787984,6.626096362,6.971740617,2,41
63,33,1.164896049,1.45173318,3.576340367,1.67,52
36,10,0.7635648002,6.259940437,7.215129312,2.2,65
50,25,1.459410202,6.804228243,6.535574151,1.1,130
33,8,2.890841215,5.140711809,6.430928897,0.1,45
62,38,1.719280601,6.331988997,3.417564576,1.9,35
49,23,0.9723708016,3.768882055,6.059021504,0.7,65
41,15,1.956163979,3.359916245,5.267238835,0.7,38
51,27,0.7794950716,10.12516061,9.016771216,1.1,42
56,30,1.150989483,6.648393982,7.068029871,1.5,45
51,25,1.160328518,4.882281832,7.888174546,0.3,145
39,13,1.013355391,7.536203006,7.389809156,1.5,33
61,35,0.729441717,9.353317423,9.675894424,1.4,60
35,9,3.147297486,3.444708165,3.956566885,2,45
39,15,1.309516347,5.699157179,6.756231574,2.4,72
37,11,2.905298523,6.205776364,6.871327344,0.2,34
48,21,1.072413778,5.718541441,5.008063791,0.67,23
63,37,2.25566824,5.991644787,6.802249996,1,45
35,9,2.730100661,9.22948476,9.020202236,1,28
55,30,0.7022236277,5.705355352,4.339916218,3.8,81
29,5,3.790078267,4.412731463,1.639352577,0.7,72
61,31,0.7895270936,2.216729956,0.7487242171,1.67,49
36,10,1.427711851,2.868486971,4.658178809,1.2,31
61,35,0.7566855855,9.27058573,9.374921226,2.2,63
36,12,1.356284789,5.561271811,4.870073747,5.4,150
58,33,1.8525567,7.869883159,8.002729194,3.9,142
42,17,2.037495869,7.117448399,9.13611509,3,74
30,4,1.490589288,3.822163138,2.360761724,0.4,24
45,20,1.800840042,7.366090152,7.721997343,1.9,29
39,15,0.749738121,5.916471763,7.136371438,2.4,79
27,3,0.837393598,10.30811737,10.13286151,0.2,94
57,33,1.396042315,4.69937993,4.77081417,4.3,121
34,10,1.004986239,0.08070953428,-1.367695962,2,54
64,39,1.665515594,2.790658865,2.738854681,2.4,73
47,23,0.7187750188,6.373650914,4.270220753,0.8,71
44,17,0.9169588407,5.60140519,6.643319144,1,29
51,27,2.459656836,6.360265344,5.234466005,2.7,93
40,14,2.030838563,3.932416326,3.138865279,1.5,73
57,32,0.7923678189,8.398987677,10.6931602,0.9,19
33,8,0.8839649223,4.601001915,4.912043629,0.1,58
46,20,0.8653259135,3.312959398,3.97323639,0.2,39
41,16,1.512814262,3.061837926,3.250358588,1.4,23
33,7,1.496864699,6.256894453,7.903276041,0.6,29
27,2,1.544139373,5.66280735,4.5111832,0.8,155
52,28,2.850228704,5.53578075,6.218322591,2.6,90
59,33,1.15436368,6.773451069,5.208624736,2,113
62,38,1.330402515,4.32449797,2.159535696,1.8,42
49,25,0.7692112536,5.510200179,4.919733295,0.2,30
45,19,0.8851962906,6.322779556,4.947217813,0.5,19
63,37,4.05420788,7.37245706,8.264655576,5,124
57,31,1.284694292,7.215521922,5.541933406,0.7,30
60,30,0.7809884122,5.436712546,3.658123538,1.5,28
50,23,0.9596268631,6.10694445,5.196727131,1,15
54,30,5.977694973,5.059916485,4.237144765,1.6,70
28,2,0.965671236,8.763164848,11.33600389,0.1,10
60,34,3.09249912,3.852046111,6.324145038,0.3,22
44,20,2.139692095,5.184979909,5.977457631,1.9,70
61,35,0.7922308825,9.436585787,8.435146129,1.6,61
40,15,1.758383256,9.856557946,6.15108376,3.3,161
54,30,3.625003974,3.837765209,7.007869488,0.8,29
43,19,4.22376779,10.02544513,9.464382735,0.5,35
54,28,0.8960542522,7.821966315,7.808495288,2.8,48
32,7,4.51107736,5.062250162,4.807772252,0.8,44
24,0,0.8552160874,5.230874404,4.25583623,0.8,88
30,4,4.289175578,7.028256818,5.157593879,2.1,40
61,36,2.513972865,7.575767322,6.311253012,0.4,21
40,14,2.896179895,1.457475614,1.778069486,2.8,58
35,11,1.220757681,4.910686443,4.979217041,0.1,59
33,3,4.588184991,6.947939335,6.937341278,4,74
63,37,1.403901541,5.004766878,4.926975373,1.9,84
57,31,1.354113366,5.900495712,5.509809368,0.2,58
44,19,4.646587819,6.42573831,6.339644457,8.8,154
51,25,1.477638784,3.699140702,6.508506016,1.7,185
51,26,2.780925829,8.327622817,6.89866878,1.2,78
38,13,0.9356534275,7.49883154,3.145135329,1.1,55
31,5,1.13153742,6.338814255,7.073364735,0.3,30
54,29,1.774282821,5.314029794,3.524103473,2,74
41,16,2.490589461,7.894292976,8.637181153,3.3,118
57,33,1.591320273,7.345270821,9.112374619,3.3,182
24,-2,1.06124953,8.404279095,8.047327141,1.6,82
55,29,0.969438168,6.741810446,7.34140824,1.5,29
32,6,1.760814338,6.606417784,8.477584844,5.4,120
38,12,0.877578304,5.136277735,5.998987557,2.4,53
58,32,1.273816031,4.06871944,4.249477543,1.4,43
29,4,1.462849536,3.224164936,3.743221399,2.2,59
43,17,1.189611337,6.919305707,6.715265195,2.6,84
50,24,0.7346365418,4.463698356,5.899916538,3.4,161
62,37,2.645521085,8.461429195,6.455610254,0.4,21
57,32,2.260358461,11.67668567,12.57221406,0.7,63
30,3,0.9189404271,5.063826057,1.10811811,3.4,172
30,4,1.012969081,8.546482299,7.599139285,0.2,51
57,33,3.192335722,8.416853836,7.589859866,0.7,24
57,33,1.278470508,3.244768232,2.911839466,1.6,95
43,18,0.8353825257,2.462447913,3.606614453,2.4,59
28,2,2.066998428,4.617129421,5.426462203,1.8,51
46,22,2.160482261,0.8213594263,0.7219381918,1,28
29,3,0.8332212334,8.414205362,9.395078401,2,154
64,40,2.14238561,5.008131978,5.621653902,0.3,15
66,36,0.9833902348,7.304567608,6.749184395,1.67,55
23,-1,1.781088972,6.677072344,8.523659803,6.33,149
60,36,0.796341418,6.654453918,6.019344592,1.8,79
47,21,0.7143425569,2.224705087,1.534804312,2.6,68
35,10,1.285794514,3.588269537,3.963757105,2.6,78
57,32,2.585351294,2.931584999,3.800943406,2,34
65,41,3.614714117,5.417616567,4.940369527,0.4,195
53,28,0.8860030945,11.22837885,9.521556816,8.1,184
44,20,0.9788830021,4.81319569,3.485369968,3.2,85
45,20,1.432528713,3.468569346,3.993109189,8.8,200
41,16,1.22571875,5.016434564,2.204048398,0.5,64
51,27,0.7637510614,5.548836361,6.101051521,2.6,88
27,1,2.778297579,3.12842431,2.95562252,2.4,42
31,5,1.72661042,3.368349817,5.033211328,1.6,91
32,6,2.588302383,8.659614312,9.407059746,0.3,38
55,30,2.556033191,6.09519414,6.088613036,1.5,28
55,30,2.500661181,4.484818367,3.728589912,0.1,32
